genome_name	genome	taxonomy	moco_synthesis	dmso_red_fam_a	so_fam_a	aor_fam	xo_fam_c	mo_n_fix	alt_n_fix	femoco_synthesis	mo_storage	mo_traffick	mo_transport	mo_w_transport	w_transport
Bacteria_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas_mecanica_MC09	GCA_000214665.1	Proteobacteria	14	3	2	0	1	3	0	4	0	1	4	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Alcanivoracaceae_Alcanivorax_borkumensis_SK2	GCA_000009365.1	Proteobacteria	8	3	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Alcanivoracaceae_Kangiella_koreensis_DSM_16069	GCA_000024085.1	Proteobacteria	12	1	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Hahellaceae_Endozoicomonas_montiporae_LMG_24815	GCA_000722565.1	Proteobacteria	11	3	0	0	2	0	0	0	0	0	4	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Hahellaceae_Hahella_chejuensis_KCTC_2396	GCA_000012985.1	Proteobacteria	15	5	2	0	3	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Chromohalobacter_salexigens_1H11_DSM_3043	GCA_000055785.1	Proteobacteria	10	6	0	0	2	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Cobetia_marina_KMM_296	GCA_000754225.1	Proteobacteria	9	3	0	0	1	0	0	0	0	0	1	0	1
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas_elongata_DSM_2581	GCA_000196875.2	Proteobacteria	9	5	1	0	3	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Marinomonas_mediterranea_MMB_1	GCA_000192865.1	Proteobacteria	10	2	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Neptuniibacter_caesariensis_MED92	GCA_000153345.1	Proteobacteria	12	3	1	0	0	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Nitrincola_lacisaponensis_4CA	GCA_000691225.1	Proteobacteria	10	4	1	0	1	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Oceanobacter_sp._RED65_unfinished_sequence	GCA_000153565.1	Proteobacteria	10	2	1	0	4	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Thalassolituus_oleivorans_R6_15	GCA_000582555.1	Proteobacteria	11	3	1	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Orbales_Orbaceae_Gilliamella_apicola	GCA_000599985.1	Proteobacteria	10	2	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Orbales_Orbaceae_bacterium_Bimp	GCA_000471645.3	Proteobacteria	10	4	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus_pleuropneumoniae_serovar_3_str._JL03	GCA_000016685.1	Proteobacteria	9	6	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Aggregatibacter_actinomycetemcomitans_D7S_1	GCA_000163615.3	Proteobacteria	11	7	0	0	0	0	0	0	0	0	6	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Bibersteinia_trehalosi_USDA_ARS_USMARC_189	GCA_000521745.1	Proteobacteria	12	8	1	0	0	0	0	0	0	0	4	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Gallibacterium_anatis_UMN179	GCA_000209675.1	Proteobacteria	11	5	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Haemophilus_influenzae_KR494	GCA_000465255.1	Proteobacteria	10	5	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Mannheimia_haemolytica_D174	GCA_000422095.1	Proteobacteria	10	7	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Mannheimia_succiniciproducens_MBEL55E	GCA_000007745.1	Proteobacteria	12	7	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Pasteurella_multocida_43137	GCA_000754275.1	Proteobacteria	11	7	1	0	0	0	0	0	0	0	6	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter_baumannii_AB30	GCA_000746645.1	Proteobacteria	7	3	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Enhydrobacter_aerosaccus_SK60	GCA_000175915.1	Proteobacteria	12	2	0	0	2	0	0	0	0	0	1	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Moraxella_Moraxella_Moraxella_catarrhalis_25240	GCA_000740455.1	Proteobacteria	12	1	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter_cryohalolentis_K5	GCA_000013905.1	Proteobacteria	11	3	0	0	2	0	0	0	0	0	2	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Azotobacter_group_Azotobacter_vinelandii_CA6	GCA_000380365.1	Proteobacteria	16	3	1	0	4	3	8	6	2	1	4	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Cellvibrio_japonicus_Ueda107	GCA_000019225.1	Proteobacteria	10	2	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_aeruginosa_B136_33	GCA_000359505.1	Proteobacteria	15	8	2	0	7	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Salinisphaerales_Salinisphaeraceae_Salinisphaera_shabanensis_E1L3A	GCA_000215955.3	Proteobacteria	11	4	2	0	4	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Cycloclasticus_sp._P1	GCA_000299965.1	Proteobacteria	12	2	1	1	0	0	0	0	0	0	0	0	4
Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Hydrogenovibrio_marinus_MH_110	GCA_000696325.1	Proteobacteria	9	1	1	0	0	0	0	0	0	0	4	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Methylophaga_frappieri_JAM7	GCA_000260965.1	Proteobacteria	12	4	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Piscirickettsia_salmonis_LF_89	GCA_000300295.4	Proteobacteria	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Thioalkalimicrobium_cyclicum_ALM1	GCA_000214825.1	Proteobacteria	9	1	1	0	0	0	0	0	0	0	4	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Thiomicrospira_CG2_30_FULL_Thiomicrospira_44_34	GCA_001873715.1	Proteobacteria	8	0	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Candidatus_Photodesmus_katoptron_Akat1	GCA_000478685.1	Proteobacteria	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Enterovibrio_norvegicus_FF_162	GCA_000286855.2	Proteobacteria	11	6	2	0	2	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Enterovibrio_sp._AK16	GCA_000333895.2	Proteobacteria	11	6	2	0	3	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium_profundum_SS9	GCA_000196255.1	Proteobacteria	12	13	1	0	3	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio_anguillarum_775_I	GCA_000217675.1	Proteobacteria	12	4	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio_fischeri_MJ11_I	GCA_000020845.1	Proteobacteria	11	7	1	0	0	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Arenimonas_donghaensis_DSM_18148_HO3_R19	GCA_000743535.1	Proteobacteria	10	2	1	0	0	0	0	0	0	0	2	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Dyella_japonica_A8	GCA_000725385.1	Proteobacteria	9	5	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Frateuria_aurantia_Kondo_67_DSM_6220	GCA_000242255.3	Proteobacteria	10	1	1	0	4	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Frateuria_terrea_CGMCC_1.7053	GCA_900115705.1	Proteobacteria	1	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Luteimonas_sp._J16	GCA_007829385.1	Proteobacteria	8	2	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Pseudoxanthomonas_spadix_BD_a59	GCA_000233915.4	Proteobacteria	8	2	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Rhodanobacter_sp._2APBS1	GCA_000230695.3	Proteobacteria	10	1	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas_maltophilia_K279a	GCA_000072485.1	Proteobacteria	8	3	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Wohlfahrtiimonas_chitiniclastica_SH04	GCA_000334955.1	Proteobacteria	12	4	0	0	3	0	0	0	0	0	5	1	0
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonas_axonopodis_Xac29_1	GCA_000348585.1	Proteobacteria	10	1	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_gamma_proteobacterium_NOR51_B_scf_1109846220923_genomic_scaffold	GCA_000158175.1	Proteobacteria	11	3	3	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_Candidatus_Ruthia_magnifica_str._Cm_Calyptogena_magnifica	GCA_000015105.1	Proteobacteria	10	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_Gallaecimonas_xiamenensis_3_C_1	GCA_000299915.1	Proteobacteria	4	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_OMG_group_OM60_clade_Congregibacter_litoralis_KT71	GCA_000153125.2	Proteobacteria	12	3	1	0	4	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_Reinekea_blandensis_MED297	GCA_000153185.1	Proteobacteria	10	2	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_Simiduia_agarivorans_SA1	GCA_000305785.2	Proteobacteria	13	5	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_Thiohalomonas_denitrificans_HLD2	GCA_900102855.1	Proteobacteria	16	9	2	0	1	0	0	0	0	0	3	0	1
Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_Thiohalorhabdus_denitrificans_HL19	GCA_001399755.1	Proteobacteria	11	4	1	0	2	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Bdellovibrionales_Bacteriovoracaceae_Bacteriovorax_marinus_SJ	GCA_000210915.2	Proteobacteria	10	0	0	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_bacteriovorus_HD100	GCA_000196175.1	Proteobacteria	2	0	0	0	1	0	0	0	0	0	1	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfarculales_Desulfarculaceae_Desulfarculus_baarsii_DSM_2075	GCA_000143965.1	Proteobacteria	9	9	2	0	1	3	0	4	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfatibacillum_alkenivorans_AK_01_Desulfatibacillum_alkenivorans_AK_01	GCA_000021905.1	Proteobacteria	11	12	1	6	0	3	0	3	0	0	3	3	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacter_postgatei_2ac9	GCA_000233695.3	Proteobacteria	11	4	0	0	3	3	0	4	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacterium_autotrophicum_HRM2	GCA_000020365.1	Proteobacteria	19	17	0	11	3	3	0	4	1	0	5	4	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacula_toluolica_Tol2	GCA_000307105.1	Proteobacteria	22	14	0	14	4	0	0	0	1	0	6	4	4
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobotulus_alkaliphilus_ASO4_4	GCA_007830435.1	Proteobacteria	12	1	0	3	1	3	0	3	0	0	0	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfococcus_oleovorans_Hxd3	GCA_000018405.1	Proteobacteria	13	13	0	4	0	0	0	0	0	0	2	5	2
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfotignum_phosphitoxidans_FiPS_3	GCA_000350545.1	Proteobacteria	13	17	0	13	1	0	0	0	1	0	3	3	4
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfobulbus_propionicus_DSM_2032	GCA_000186885.1	Proteobacteria	12	6	0	2	3	3	0	4	0	0	3	0	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfocapsa_sulfexigens_DSM_10523	GCA_000341395.1	Proteobacteria	11	12	0	3	2	3	0	4	0	0	3	0	4
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfotalea_psychrophila_LSv54	GCA_000025945.1	Proteobacteria	17	4	0	1	4	0	0	0	1	0	8	4	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobulbaceae_Desulfurivibrio_alkaliphilus_AHT2	GCA_000092205.1	Proteobacteria	13	9	0	0	0	3	0	3	0	0	2	0	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfohalobium_retbaense_DSM_5692	GCA_000024325.1	Proteobacteria	14	6	0	4	1	0	0	0	1	0	2	4	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfonatronospira_thiodismutans_ASO3_1_unfinished_sequence	GCA_000174435.1	Proteobacteria	10	12	0	4	0	3	0	3	0	0	3	0	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfovibrionales_Desulfomicrobiaceae_Desulfomicrobium_baculatum_DSM_4028	GCA_000023225.1	Proteobacteria	14	10	0	8	1	3	0	4	0	0	3	1	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_intracellularis_PHEMN1_00	GCA_000055945.1	Proteobacteria	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfurellales_Desulfurellaceae_Desulfurella_acetivorans_A63_DSM_5264	GCA_000517565.1	Proteobacteria	11	8	1	2	1	0	0	0	0	0	5	4	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfurellales_Desulfurellaceae_Hippea_maritima_MH2_DSM_10411	GCA_000194135.1	Proteobacteria	8	2	0	2	0	0	0	0	0	0	4	2	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Desulfuromonas_acetoxidans_DSM_684	GCA_000167355.1	Proteobacteria	24	6	0	2	0	3	0	3	0	1	7	0	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geoalkalibacter_ferrihydriticus_DSM_17813	GCA_000820505.1	Proteobacteria	15	6	0	3	0	3	0	4	0	1	3	0	2
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geobacter_lovleyi_SZ	GCA_000020385.1	Proteobacteria	18	12	1	1	1	4	0	3	0	0	5	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfuromonadales_Pelobacteraceae_Pelobacter_carbinolicus_DSM_2380	GCA_000012885.1	Proteobacteria	18	3	0	5	1	3	0	4	2	1	12	5	4
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Cystobacteraceae_Cystobacter_violaceus_Cb_vi76	GCA_000733295.1	Proteobacteria	17	4	2	0	9	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Cystobacteraceae_Stigmatella_aurantiaca_DW43_1	GCA_000165485.1	Proteobacteria	18	2	2	0	7	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Anaeromyxobacter_dehalogenans_2CP_C	GCA_000013385.1	Proteobacteria	20	11	4	0	1	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Corallococcus_coralloides_DSM_2259	GCA_000255295.1	Proteobacteria	19	4	2	0	5	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Cystobacterineae_Myxococcaceae_Myxococcus_xanthus_DK_1622	GCA_000012685.1	Proteobacteria	21	2	3	0	4	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Nannocystineae_Kofleriaceae_Haliangium_ochraceum_DSM_14365	GCA_000024805.1	Proteobacteria	17	4	1	1	10	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Nannocystineae_Nannocystaceae_Plesiocystis_pacifica_SIR_1_unfinished_sequence	GCA_000170895.1	Proteobacteria	14	8	3	0	6	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Sorangiineae_Polyangiaceae_Chondromyces_apiculatus_DSM_436	GCA_000601485.1	Proteobacteria	19	3	2	1	6	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Myxococcales_Sorangiineae_Sandaracinaceae_Sandaracinus_amylolyticus_DSM_53668	GCA_000737325.2	Proteobacteria	17	1	0	0	3	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Desulfobacca_acetoxidans_DSM_11109	GCA_000195295.1	Proteobacteria	11	7	0	0	0	3	0	4	0	0	4	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Desulfomonile_tiedjei_DCB_1_DSM_6799	GCA_000266945.1	Proteobacteria	19	15	1	5	18	3	0	3	0	0	5	0	4
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Syntrophus_aciditrophicus_SB	GCA_000013405.1	Proteobacteria	13	9	0	6	0	0	0	0	1	0	3	2	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Syntrophobacterales_Syntrophobacteraceae_Syntrophobacter_fumaroxidans_MPOB	GCA_000014965.1	Proteobacteria	15	20	0	4	4	3	0	4	1	0	4	0	4
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Arcobacter_nitrofigilis_DSM_7299	GCA_000092245.1	Proteobacteria	11	11	2	0	1	3	0	3	0	0	5	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter_jejuni_jejuni_NCTC_11168	GCA_000009085.1	Proteobacteria	9	3	2	0	0	0	0	0	0	0	3	0	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Sulfurospirillum_barnesii_SES_3	GCA_000265295.1	Proteobacteria	13	14	1	1	0	3	0	3	0	1	3	3	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_cetorum_MIT_99_5656	GCA_000259275.1	Proteobacteria	11	4	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Sulfurimonas_denitrificans_DSM_1251	GCA_000012965.1	Proteobacteria	11	6	1	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Thiovulum_sp._ES	GCA_000276965.1	Proteobacteria	10	3	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Wolinella_succinogenes_DSM_1740	GCA_000196135.1	Proteobacteria	13	11	1	2	0	3	0	3	0	1	5	0	3
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Nautiliales_Nautiliaceae_Caminibacter_mediatlanticus_TB_2_unfinished_sequence	GCA_000170735.1	Proteobacteria	10	10	0	0	0	0	0	0	0	0	3	3	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Nautiliales_Nautiliaceae_Nautilia_profundicola_AmH	GCA_000021725.1	Proteobacteria	12	6	0	0	0	0	0	0	0	0	5	3	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_unclassified_Epsilonproteobacteria_Nitratiruptor_sp._SB155_2	GCA_000010325.1	Proteobacteria	9	5	0	0	0	0	0	0	0	0	2	1	0
Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_unclassified_Epsilonproteobacteria_Sulfurovum_sp._NBC37_1	GCA_000010345.1	Proteobacteria	11	5	3	0	0	0	0	0	0	0	3	0	0
Bacteria_Proteobacteria_unclassified_Proteobacteria_CG1_02_FULL_Proteobacteria_64_396	GCA_001872725.1	Proteobacteria	12	5	2	0	0	3	0	3	0	1	3	0	0
Bacteria_SM2F11_RIFCSPHIGHO2_01_FULL_SM2F11_46_14	GCA_001779925.1	SM2F11	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_SM2F11_RIFCSPHIGHO2_01_FULL_SM2F11_46_24	GCA_001777575.1	SM2F11	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_SM2F11_RIFCSPHIGHO2_01_FULL_SM2F11_50_11	GCA_001777585.1	SM2F11	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_SM2F11_RIFCSPHIGHO2_02_FULL_SM2F11_43_13	GCA_001819295.1	SM2F11	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_SM2F11_RIFCSPHIGHO2_02_FULL_SM2F11_46_11	GCA_001779955.1	SM2F11	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_SM2F11_RIFCSPHIGHO2_12_FULL_SM2F11_42_22	GCA_001779985.1	SM2F11	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_SM2F11_RIFCSPHIGHO2_12_FULL_SM2F11_48_16	GCA_001780035.1	SM2F11	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_SM2F11_RIFCSPLOWO2_02_FULL_SM2F11_48_13	GCA_001780115.1	SM2F11	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Spirochaetes_Spirochaetia_Leptospirales_Leptospiraceae_Leptonema_illini_3055_DSM_21528	GCA_000243335.1	Spirochaetes	8	3	0	0	0	0	0	0	0	0	3	0	0
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Brachyspiraceae_Brachyspira_murdochii_DSM_12563	GCA_000092845.1	Spirochaetes	7	0	0	0	2	0	0	0	0	0	3	0	0
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Brevinemataceae_Brevinema_andersonii_ATCC_43811	GCA_900112165.1	Spirochaetes	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Leptospiraceae_Leptospira_biflexa_serovar_Patoc_strain_Patoc_1_Paris_I	GCA_000017685.1	Spirochaetes	9	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Leptospiraceae_Turneriella_parva_H_DSM_21527	GCA_000266885.1	Spirochaetes	12	0	0	0	1	0	0	0	0	0	0	0	0
